ticker,month,total_return_pct,source,fetched_at
IYF,2018-03,-2.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2018-04,0.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2018-05,0.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2018-06,-1.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2018-07,4.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2018-08,2.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2018-09,-2.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2018-10,-4.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2018-11,3.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2018-12,-10.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2019-01,9.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2019-02,2.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2019-03,-1.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2019-04,7.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2019-05,-5.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2019-06,5.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2019-07,2.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2019-08,-2.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2019-09,2.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2019-10,2.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2019-11,3.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2019-12,1.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2020-01,-0.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2020-02,-9.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2020-03,-21.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2020-04,10.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2020-05,3.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2020-06,-0.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2020-07,3.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2020-08,4.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2020-09,-4.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2020-10,-1.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2020-11,14.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2020-12,4.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2021-01,-2.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2021-02,9.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2021-03,4.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2021-04,7.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2021-05,2.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2021-06,-1.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2021-07,1.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2021-08,3.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2021-09,-2.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2021-10,8.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2021-11,-5.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2021-12,2.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2022-01,-0.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2022-02,-1.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2022-03,-0.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2022-04,-10.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2022-05,3.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2022-06,-10.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2022-07,7.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2022-08,-1.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2022-09,-8.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2022-10,12.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2022-11,6.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2022-12,-6.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2023-01,7.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2023-02,-2.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2023-03,-10.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2023-04,3.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2023-05,-4.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2023-06,6.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2023-07,6.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2023-08,-3.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2023-09,-2.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2023-10,-2.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2023-11,11.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2023-12,5.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2024-01,2.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2024-02,4.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2024-03,5.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2024-04,-4.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2024-05,4.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2024-06,-0.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2024-07,7.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2024-08,3.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2024-09,-1.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2024-10,3.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2024-11,11.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2024-12,-7.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2025-01,7.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2025-02,0.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2025-03,-4.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2025-04,-1.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2025-05,5.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2025-06,4.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2025-07,1.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2025-08,2.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2025-09,0.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2025-10,-2.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2025-11,2.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2025-12,2.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2026-01,-0.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2026-02,-4.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
IYF,2026-03,-4.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2012-01,8.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2012-02,6.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2012-03,4.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2012-04,-1.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2012-05,-7.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2012-06,3.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2012-07,1.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2012-08,5.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2012-09,0.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2012-10,-5.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2012-11,1.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2012-12,-1.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2013-01,3.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2013-02,0.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2013-03,2.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2013-04,2.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2013-05,3.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2013-06,-2.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2013-07,6.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2013-08,-0.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2013-09,4.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2013-10,5.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2013-11,3.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2013-12,2.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2014-01,-1.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2014-02,4.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2014-03,-2.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2014-04,-0.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2014-05,4.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2014-06,2.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2014-07,1.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2014-08,5.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2014-09,-1.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2014-10,2.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2014-11,4.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2014-12,-2.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2015-01,-1.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2015-02,7.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2015-03,-2.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2015-04,2.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2015-05,2.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2015-06,-2.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2015-07,4.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2015-08,-6.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2015-09,-2.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2015-10,11.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2015-11,0.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2015-12,-1.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2016-01,-6.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2016-02,-1.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2016-03,6.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2016-04,-2.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2016-05,4.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2016-06,-2.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2016-07,7.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2016-08,1.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2016-09,2.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2016-10,-1.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2016-11,0.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2016-12,0.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2017-01,5.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2017-02,4.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2017-03,1.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2017-04,2.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2017-05,3.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2017-06,-2.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2017-07,4.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2017-08,2.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2017-09,-0.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2017-10,4.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2017-11,2.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2017-12,0.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2018-01,9.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2018-02,-1.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2018-03,-4.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2018-04,0.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2018-05,5.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2018-06,0.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2018-07,3.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2018-08,5.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2018-09,-0.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2018-10,-8.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2018-11,-0.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2018-12,-8.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2019-01,9.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2019-02,3.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2019-03,3.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2019-04,5.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2019-05,-8.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2019-06,7.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2019-07,2.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2019-08,-1.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2019-09,0.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2019-10,4.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2019-11,4.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2019-12,3.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2020-01,3.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2020-02,-6.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2020-03,-7.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2020-04,15.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2020-05,6.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2020-06,6.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2020-07,7.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2020-08,10.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2020-09,-5.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2020-10,-3.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2020-11,11.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2020-12,4.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2021-01,0.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2021-02,-0.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2021-03,1.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2021-04,6.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2021-05,-1.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2021-06,6.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2021-07,3.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2021-08,4.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2021-09,-5.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2021-10,8.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2021-11,2.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2021-12,1.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2022-01,-8.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2022-02,-4.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2022-03,4.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2022-04,-13.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2022-05,-1.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2022-06,-9.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2022-07,12.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2022-08,-5.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2022-09,-10.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2022-10,4.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2022-11,5.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2022-12,-9.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2023-01,10.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2023-02,-0.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2023-03,9.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2023-04,0.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2023-05,7.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2023-06,6.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2023-07,4.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2023-08,-1.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2023-09,-5.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2023-10,-1.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2023-11,10.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2023-12,5.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2024-01,2.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2024-02,5.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2024-03,1.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2024-04,-4.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2024-05,6.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2024-06,6.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2024-07,-1.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2024-08,1.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2024-09,2.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2024-10,-0.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2024-11,5.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2024-12,0.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2025-01,2.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2025-02,-2.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2025-03,-7.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2025-04,1.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2025-05,9.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2025-06,6.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2025-07,2.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2025-08,1.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2025-09,5.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2025-10,4.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2025-11,-1.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2025-12,-0.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2026-01,1.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2026-02,-2.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
QQQ,2026-03,-5.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2012-01,2.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2012-02,2.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2012-03,1.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2012-04,0.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2012-05,-3.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2012-06,3.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2012-07,3.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2012-08,0.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2012-09,0.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2012-10,-0.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2012-11,0.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2012-12,-0.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2013-01,6.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2013-02,2.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2013-03,4.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2013-04,3.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2013-05,1.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
